id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
405001,4.7,6,4.2,7.2,5.9,None,None,None,None,7.1,外观漂亮、运行流畅、系统流畅、屏幕效果好、性价比高、手感舒适、系统强悍、续航一般、电池容量小、电池表现差、性价比低、屏幕灵敏度差、性能差,http://detail.zol.com.cn/406/405001/review.shtml
1210483,5.3,4.9,5.3,5.5,5.5,None,None,None,None,6.6,外观漂亮、性价比高、手感舒适、电池容量大、摄像效果出色、性价比高、处理器不错、信号差、运行速度慢、屏幕色彩差,http://detail.zol.com.cn/1211/1210483/review.shtml
403296,6.5,8.5,6.1,8.4,8.3,None,None,None,None,7.2,外观漂亮、性能好、屏幕效果好、音色音质好、系统强悍、价格便宜、硬件配置强悍、价格高、续航一般、电池容量小、系统不足、信号差、性价比不高,http://detail.zol.com.cn/404/403296/review.shtml
1209011,2.9,3.2,6.8,3.9,3.9,None,None,None,None,5.4,电池容量大、屏幕大,http://detail.zol.com.cn/1210/1209011/review.shtml
1466798,7.6,8,8,5.2,7.2,None,None,None,None,9.0,屏幕效果好、游戏运行流畅、续航出色、摄像效果一般、手感一般、信号差,http://detail.zol.com.cn/1467/1466798/review.shtml
1363218,7.5,7.9,6.5,8.1,8.1,None,None,None,None,8.2,外观漂亮、电池容量大、价格高、续航一般,http://detail.zol.com.cn/1364/1363218/review.shtml
1419415,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1420/1419415/review.shtml
1398780,None,None,None,None,None,None,None,None,None,9.2,外观漂亮、屏幕大小适中、价格便宜,http://detail.zol.com.cn/1399/1398780/review.shtml
1398781,None,None,None,None,None,None,None,None,None,9.2,外观漂亮、屏幕大小适中、价格便宜,http://detail.zol.com.cn/1399/1398781/review.shtml
1438124,7.6,8.4,7.6,7.6,7.6,None,None,None,None,9.8,机身内存大、手感舒适、性价比高、价格便宜、运行流畅、电池容量小,http://detail.zol.com.cn/1439/1438124/review.shtml
1333490,8,8,6.4,6.4,6.4,None,None,None,None,8.8,None,http://detail.zol.com.cn/1334/1333490/review.shtml
1796345,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1797/1796345/review.shtml
1796106,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1797/1796106/review.shtml
1631387,8,8,8,8,8,None,None,None,None,9.9,None,http://detail.zol.com.cn/1632/1631387/review.shtml
1361766,7.7,9.2,9.6,8.2,6.7,None,None,None,None,8.0,外观不是很满意,http://detail.zol.com.cn/1362/1361766/review.shtml
1796346,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1797/1796346/review.shtml
1465423,7.6,8.4,7.6,7.6,7.6,None,None,None,None,9.8,价格便宜、运行流畅、机身内存大、手感舒适、性价比高、电池容量小,http://detail.zol.com.cn/1466/1465423/review.shtml
1433616,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1434/1433616/review.shtml
1399240,8.4,6.8,7.3,6.3,7.3,None,None,None,None,9.2,性价比高、外观漂亮、续航出色、系统流畅、手感舒适,http://detail.zol.com.cn/1400/1399240/review.shtml
1398782,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1399/1398782/review.shtml
1558131,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1559/1558131/review.shtml
1398778,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1399/1398778/review.shtml
1419422,9.1,9.1,7.5,5.9,7.5,None,None,None,None,9.8,None,http://detail.zol.com.cn/1420/1419422/review.shtml
1398784,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1399/1398784/review.shtml
1221888,5.6,5.6,5.6,5.6,5.6,None,None,None,None,7.0,系统强悍,http://detail.zol.com.cn/1222/1221888/review.shtml
1259303,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1260/1259303/review.shtml
1115941,7.4,8.0,7.9,8.0,8.4,None,None,None,None,8.0,外观漂亮、手感舒适、运行流畅、成像效果好、性能好、屏幕大、屏幕效果好、续航一般、系统不足、价格高、信号差、电池容量小、外观不是很满意,http://detail.zol.com.cn/1116/1115941/review.shtml
404546,4.7,6,4.2,7.2,5.9,None,None,None,None,7.1,外观漂亮、运行流畅、系统流畅、屏幕效果好、性价比高、手感舒适、系统强悍、续航一般、电池容量小、电池表现差、性价比低、性能差、信号差,http://detail.zol.com.cn/405/404546/review.shtml
1156805,7.5,4.4,7.8,7.8,7.7,None,None,None,None,7.8,外观漂亮、续航出色、手感舒适、性价比高、运行流畅、系统流畅、音色音质好、屏幕灵敏度差、续航一般、系统不足、屏幕色彩差、屏幕质量一般、运行速度慢,http://detail.zol.com.cn/1157/1156805/review.shtml
1245186,8.1,8.0,8.0,8.7,8.2,None,None,None,None,9.7,系统强悍、电池容量大、价格便宜、性价比高、外观漂亮、屏幕大、屏幕效果好、分辨率低、屏幕尺寸小、屏幕一般、屏幕亮度低、系统不足,http://detail.zol.com.cn/1246/1245186/review.shtml
1212052,5.3,4.8,4.9,5.4,3.8,None,None,None,None,6.0,外观漂亮、游戏运行流畅、电池容量大、运行流畅、性价比高、性能好、手感舒适、界面难看、信号差、相机像素低、续航一般、外观不是很满意,http://detail.zol.com.cn/1213/1212052/review.shtml
1104128,4.7,6,4.2,7.2,5.9,None,None,None,None,7.1,外观漂亮、运行流畅、系统流畅、屏幕效果好、性价比高、手感舒适、系统强悍、续航一般、电池容量小、性价比低、电池表现差、屏幕灵敏度差、性能差,http://detail.zol.com.cn/1105/1104128/review.shtml
404248,5.6,5.9,5.1,6.4,6.9,None,None,None,None,7.5,外观漂亮、运行流畅、屏幕大、手感舒适、屏幕效果好、性能好、分辨率高、续航一般、电池容量小、信号差、价格高、系统不足、外观不是很满意,http://detail.zol.com.cn/405/404248/review.shtml
375350,5.4,6.5,7,6.7,7.1,None,None,None,None,8.2,屏幕大、外观漂亮、电池容量大、续航出色、价格便宜、系统流畅、硬件配置强悍、价格高、续航一般、性价比差、外观不是很满意、系统不足、机身内存小,http://detail.zol.com.cn/376/375350/review.shtml
344937,6.2,6.6,5.9,5.7,6.8,None,None,None,None,7.8,屏幕大、性价比高、屏幕效果好、运行流畅、外观漂亮、分辨率高、续航出色、价格高、续航一般、外观不是很满意、系统不足、电池容量小、信号差,http://detail.zol.com.cn/345/344937/review.shtml
