id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
1971147,联发科天玑6100+,None,6.74英寸需双手打字,2460x1080px1080P高清,5000万像素高清级像素,500万像素普通级像素,5000mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1972/1971147/param.shtml,https://2b.zol-img.com.cn/product/258_320x240/441/ceebuTcdX1nk.jpg
1784460,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1785/1784460/param.shtml,https://2a.zol-img.com.cn/product/247_320x240/868/cemWziFaxi2aY.png
1392424,联发科天玑920,2021年,6.67英寸需双手打字,2400x1080像素1080P高清,1.08亿像素普通级像素,1600万像素高清级像素,4500mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1393/1392424/param.shtml,https://2e.zol-img.com.cn/product/220_320x240/462/cefp0BkczyLlk.jpg
1438791,高通骁龙8+Gen1（降频版）,None,6.67英寸需双手打字,3200x1440px2K超清,6400万像素高清级像素,1600万像素高清级像素,5500mAh大电池,None,None,16GB游戏运行良好,http://detail.zol.com.cn/1439/1438791/param.shtml,https://2b.zol-img.com.cn/product/225_320x240/823/cenw6YJ8p3LTE.jpg
1432225,联发科天玑1080,None,6.67英寸需双手打字,2400x1080px1080P高清,5000万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1433/1432225/param.shtml,https://2f.zol-img.com.cn/product/223_320x240/593/ceKWGPSrYkLt6.jpg
1784459,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1785/1784459/param.shtml,https://2a.zol-img.com.cn/product/247_320x240/868/cemWziFaxi2aY.png
1360943,高通骁龙888,2021年03月,6.67英寸需双手打字,2400x1080px1080P高清,1.08亿像素普通级像素,2000万像素高清级像素,4520mAh大电池,None,None,12GB游戏运行良好,http://detail.zol.com.cn/1361/1360943/param.shtml,https://2e.zol-img.com.cn/product/222_320x240/994/cecZquq4fbxQM.jpg
1960035,高通骁龙8Gen3,2023年12月1日,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1961/1960035/param.shtml,None
1396947,高通骁龙4Gen1,None,6.67英寸需双手打字,2400x1080px1080P高清,4800万像素高清级像素,800万像素普通级像素,5000mAh大电池,None,None,4GB游戏运行良好,http://detail.zol.com.cn/1397/1396947/param.shtml,https://2e.zol-img.com.cn/product/223_320x240/12/ceuZGSwOYyPlE.png
1842768,联发科天玑9200+,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1843/1842768/param.shtml,None
1392178,联发科天玑810,2021年11月01日,6.6英寸需双手打字,2400x1080px1080P高清,5000万像素高清级像素,1600万像素高清级像素,5000mAh大电池,None,None,6GB游戏运行良好,http://detail.zol.com.cn/1393/1392178/param.shtml,https://2c.zol-img.com.cn/product/221_320x240/868/ceD8fT2XnPtE.jpg
1366979,联发科天玑8100,None,6.67英寸需双手打字,3200x1440px2K超清,4800万像素高清级像素,2000万像素高清级像素,5500mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1367/1366979/param.shtml,https://2b.zol-img.com.cn/product/220_320x240/389/cetXNsDlvpeHs.jpg
1392181,联发科天玑920,2021年,6.67英寸需双手打字,2400x1080px1080P高清,1.08亿像素普通级像素,1600万像素高清级像素,5160mAh大电池,None,None,8GB游戏运行良好,http://detail.zol.com.cn/1393/1392181/param.shtml,https://2b.zol-img.com.cn/product/229_320x240/311/cev1R6T78SgmU.jpg
