id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
254539,None,2010年11月,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/255/254539/param.shtml,https://icon.zol-img.com.cn/detail/no_pic/no_320x240.gif
68895,None,None,暂无数据,128×160像素,暂无数据,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/69/68895/param.shtml,https://2b.zol-img.com.cn/product/1_320x240/355/ceLcdFb0JJ8k.jpg
68896,None,2005年12月,暂无数据,128×160像素,30万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/69/68896/param.shtml,https://2c.zol-img.com.cn/product/1_320x240/374/ceddQwJo92UXg.jpg
68963,None,2005年12月,暂无数据,96×65像素,暂无数据,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/69/68963/param.shtml,https://2c.zol-img.com.cn/product/3_320x240/54/cetBYU8NQosA.jpg
307455,ARM Cortex-A5,2011年12月,3.2英寸可单手打字更多3.2英寸手机>,480x320像素,300万像素普通级像素高清像素手机>,30万像素普通级像素高像素自拍手机>,1650mAh小电池大电池手机>,None,单核,512MB,http://detail.zol.com.cn/308/307455/param.shtml,https://2e.zol-img.com.cn/product/78_320x240/606/cefYRQohCSp6E.jpg
96669,None,2006年12月,暂无数据,128×160像素,30万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/97/96669/param.shtml,https://2f.zol-img.com.cn/product/9_320x240/273/cezcvPE7i6HJg.jpg
96688,None,2006年12月,暂无数据,240×320像素,200万像素普通级像素高清像素手机>,暂无数据,700mAh小电池大电池手机>,None,None,暂无数据,http://detail.zol.com.cn/97/96688/param.shtml,https://2b.zol-img.com.cn/product/9_320x240/707/ceBekfwEVR5j6.jpg
248977,高通 骁龙Snapdragon MSM7227,2010年,3.2英寸可单手打字更多3.2英寸手机>,480x320像素,300万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/249/248977/param.shtml,https://2f.zol-img.com.cn/product/49_320x240/199/ceCfGUZlMhlIw.jpg
249103,None,2010年,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/250/249103/param.shtml,https://2b.zol-img.com.cn/product/53_320x240/5/ceyLsqX1wGvR6.jpg
1207086,高通 骁龙636,2018年,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,None,None,6GB,http://detail.zol.com.cn/1208/1207086/param.shtml,https://2a.zol-img.com.cn/product/189_320x240/360/ceGkVSqbsj9E.jpg
1207171,高通 骁龙430（MSM8937）,2018年08月,6英寸需双手打字更多6英寸手机>,1440x720像素,1200万像素高清级像素高清像素手机>,500万像素普通级像素高像素自拍手机>,5000mAh大电池大电池手机>,None,八核,3GB,http://detail.zol.com.cn/1208/1207171/param.shtml,https://2d.zol-img.com.cn/product/192_320x240/141/ced99PCD26wyw.jpg
